code	parent	section	saptextdk
4567254	0	12	UNILUX VARIALUX UPLIGHTER LAMPE GRÅ
4567298	0	11	REXEL SMARTCUT A200 A4 RULLESKÆRER
4567301	0	11	REXEL A525PRO A3 RULLESKÆRER
4567312	0	11	REXEL CLASSICCUT CL710 PRO A4 SKÆREMASK.
4567334	0	11	PK12 REXEL KLIX METAL CLIPS
4567345	0	11	PK12 REXEL KLIX METAL CLIPS ASS. FARVER
4567367	0	7	PK4 PAPERFLOW 4066 VÆGSKILT A4 GRÅ
4567403	0	13	FELLOWES VOYAGER A3 LAMINERINGSMASKINE V
4567469	0	14	FOREVER 553572E  DOKU BOKS PP 4 CM BLÅ
4567471	4567469	14	FOREVER 553573E DOKU BOKS PP 4 CM GRØN
4567493	4567469	14	FOREVER 553575E DOKU BOKS 4 CM RØD
4567538	0	13	ELBA HAWAII VARIO ZIP 20 LOMMER A4 BLÅ
4568758	0	11	MAPED EXPERT SAKS ERGONOMISK 21 CM
4568769	0	11	MAPED EXPERT SAKS SYMMETRISK 18 CM
4568771	0	10	RAPID ECO MINI HÆFTEMASKINE
4568782	0	11	RAPID ECO HALF STRIP SUPER FLADHÆFTER
4568793	0	9	RAPID ECO SUPER FLADHÆFTER
4568805	0	9	RAPID ECO STAND-UP FLADHÆFTER
4568816	0	10	RAPID ECO HÆFTETANG 24/6-26/6
4568851	0	11	TESA DOBBELTKLÆBENDE TAPE 25MMX50M
4569067	0	1	MASTRO LORENZO AROMA ØKO KAFFE 1KG
4569089	0	5	3M SUPER CLOSE SCP716 VIDEOPROJEKTOR 240
4569433	0	8	PK24 POSTIT 654-NP24 VALUE PACK 76X76 NE
4569819	0	3	IMATION RDX USB DOCK STATION W/500GBCART
4569821	0	3	IMATION RDX 320GB CARTRIDGE
4569832	4569821	3	IMATION RDX 500GB CARTRIDGE
4573164	0	2	PK70 ECOVER OPVASKETABS
4574189	0	10	PK4 FRIENDLY MARKER HIGHLIGTER ASS
4574191	0	8	PK12 BALLOGRAF FRIENDLY KUGLEPEN
4574203	0	10	BALLOGRAF EPOCA BLÅ /SORT GRIP
4574225	0	8	BALLOGRAF SKRANKEPEN MED KÆDE SORT
4574258	0	10	BALLOGRAF FRIENDLY KUGLEPEN REFILL BLÅ M
4574737	0	5	ACCO NOBO S28 VIDEOPROJEKTOR
4574759	0	5	ACCO NOBO X28 VIDEOPROJEKTOR
4575742	0	3	BROTHER MFC-9120CN MULTIFUNCTION COLOUR 
4575811	0	5	HP 300XL CC641E I/JET PART SORT
4575822	4575811	5	HP 300XL CC644E I/JET PATR FAR
4575833	0	5	HP 364XL CN684EE I/JET PATR SORT
4575844	4575833	5	HP 364XL CB322E I/JET PATR FOTO SORT
4575855	4575833	5	HP 364XL CB323E I/JET PATR CYAN
4575866	4575833	5	HP 364XL CB324E I/JET PATR MAGE
4575877	4575833	5	HP 364XL CB325E I/JET PATR GUL
4575888	0	5	HP 940 C4900A OFFICEJET PRT HEAD SOR/GUL
4575899	4575888	5	HP 940 C4901A OFFICEJET PRT HEAD CYA/MAG
4575902	4575888	5	HP 940 C4902A I/JET PATR SORT
4575913	4464362	5	HP 920 CD971A I/JET PATR SOR
4576483	0	5	HP CE250X LASERTONER SORT
4624491	0	15	PK2 SCOTCH E5020R EKSTRA STÆRK PAKKETAPE
4625734	0	10	PAPERMATE STICK GENBRUG KUGLEPEN M/HÆTTE
4625745	4625734	10	PAPERMATE STICK GENBRUG KUGLEPEN M/HÆTTE
4625756	4625734	8	PAPERMATE STICK GENBRUG KUGLEPEN M RØD
4627343	0	15	STRATA HW670 OPBEVARINGSKASSE 6L
4627398	4627343	15	STRATA HW675 OPBEVARINGSKASSE 50L
4627913	0	1	PK100 DOUWE EGBERTS KAKAO FANTASY STICK
4627924	0	1	PK80 DOUWE EGBERTS CAPPUCCINO STICK
4627935	0	1	PK80 MERRILD CAFE CHOCO STICKS
4628288	0	2	LYRECO DESINFEKTION HÅNDGEL 25ML
4628324	4628288	2	LYRECO DESINFEKTION HÅNDGEL 500ML
4628357	0	2	LYRECO DESINFEKTIONRENS 250 ML
4628404	0	3	PK100 LYRECO ENGANGSHANDSKE STR M
4628938	4133313	5	SONY VPL-EW7 VIDEOPROJ WXGA 2000 LUMENS
4630014	0	5	HP CC530AD LASTONER DUAL PACK SORT
4630264	0	4	LYRECO LAS CART COMP LEXMARK T632/634/X 
4631699	0	10	DURABLE SKRIVEUNDERLAG M/4PORT USB SORT
4631906	0	14	FELLOWES HELIOS 30 LIMINBINDINGSMASKINE
4634473	4563819	13	INDSTIKSRINGBIND MAXI 4D-RING RYG 70MM
4635261	0	10	FRIENDLY PERMANENT MARKER SKRÅ SORT
4635272	4635261	10	FRIENDLY MARKER SKRÅ SPIDS BLÅ
4635283	4635261	10	FRIENDLY MARKER SKRÅ SPIDS RØD
4635294	0	10	FRIENDLY PERMANENT MARKER RUND SORT
4635306	4635294	10	FRIENDLY PERMANENT MARKER RUND BLÅ
4635317	4635294	10	FRIENDLY PERMANENT MARKER RUND RØD
4635328	0	10	FRIENDLY WHITEBOARDMARKER SKRÅ SORT
4635339	4635328	10	FRIENDLY WHITEBOARDMARKER SKRÅ SPIDS BLÅ
4635341	4635328	10	FRIENDLY WHITEBOARDMARKER SKRÅ SPIDS RØD
4635591	0	15	PK500 PROPAC CO-EX POLYTH POSE 165X220MM
4635603	4635591	15	PK500 PROPAC CO-EX POSE 230X325MM
4635614	4635591	15	PK500 PROPAC CO-EX POSE 320X420MM
4635625	0	16	ALT-I-EN PP PAKKESTRIP M/METALSPÆNDE
4635647	0	16	HÅNDSTRÆKFILM 45CMX300M 20MY SORT
4636399	0	4	3M MA100MB MONITOR ARM BORD MONTER
4637041	0	4	SAMSUNG MLT-D2092L TONER SCX-4824/SCX-48
4637894	4021522	3	EMTEC C410 USB MEMORY STICK 32GB
4638033	0	4	KENSINGTON PRO FIT PC TRÅDLØS MUS
4638044	0	4	KENSINGTON PRO FIT OPT MOBIL MUS
4638055	4638033	4	KENSINGTON PRO FIT USB/PS2 MUS M/LEDNING
4638179	4073953	3	VERBATIM STORE N GO USB FLASH DRIVE 64GB
4638181	0	3	VERBATIM STORE N GO MICRO USB 2GB ORGE
4638192	4638181	3	VERBATIM STORE N GO MICRO USB 4GB GRØN
4638204	4638181	3	VERBATIM STORE N GO MICRO USB 8GB LILLA
4638773	0	10	SCOTCH C38 GENANVENDT DISPENSER+1RL 900
4639914	4979315	14	PK5 HAWAI 4-RING BINDER PP 40MM ASSTED C
4639925	0	14	PK5 HAWAI BOX FILE PP 40MM ASSORTED COL 
4640031	0	15	BX10 SYSTEM MAXI BLUE
4640053	0	15	PK10 FELLOWES PRIMA ARKIVÆSKE A4+ 10CM
4640064	4640053	15	PK10 FELLOWES PRIMA ARKIVÆSKE A4+ 15CM
4640257	2793924	5	CITIZEN CTC110 TRAVELLER CALCULATOR BURG
4640268	2793935	5	CITIZEN CPC 112 BASIC+ CALCULATOR BURGUN
4641114	1992812	14	SYSTEMPÄRM KEBA ERGO A4+ 1/1 HVID
4641136	1992812	15	PÄRM KEBA ERGO A4 1/1 LIME
4641158	0	14	SYSTEMPÄRM KEBA ERGO A3L 1/1 BLÅ
4641171	4641158	15	SYSTEMPÄRM KEBA ERGO A3L 1/1 RØD
4641193	2000264	14	SYSTEMPÄRM KEBA FROST A4+ ROSA
4641216	0	14	KEBA D-RING PÄRM A4+ 40MM OCEAN
4641249	4641216	14	KEBA D-RING PÄRM A4+ 40MM SORT
4641251	4641216	14	KEBA D-RING PÄRM A4+ 40MM LIME
4641262	4641216	14	KEBA D-RING PÄRM A4+ 40MM GUL
4641273	0	14	EXACOMPTA 38991E SAMLEMAPPE 265G SORT
4641307	4641273	14	EXACOMPTA 38992E SAMLEMAPPE 265G BLÅ
4641318	4641273	14	EXACOMPTA 38993E SAMLEMAPPE 265G GRØN
4641329	0	15	ESSELTE 4-RING RINGORDNER PP A4 35MM HV
4641353	4641329	14	ESSELTE 4-RING RINGORDNER PP A4 35MM BLÅ
4641364	4641329	15	ESSELTE 4-RING RINGORDNER PP A4 SORT
4641444	0	10	RAPID S21 SUPERFLADHÆFTETANG SØLV
4641466	0	12	PK2 FLEXIPLUS BROCHUREFAG A4S SORT
4641477	0	12	PK2 FLEXIPLUS BROCHUREFAG A4L SORT
4641499	0	3	PIERRE WHITE LINE LADY COMPTASKE LÆDER S
4641524	0	3	PIERRE WHITE LINE COMP.TASKE LÆDER SORT 
4641535	0	10	PIERRE 6127 WEEKENDTASKE LÆDER SORT
4641546	0	3	PIERRE 6455 LIGHT TROLLEY 20 SORTGRÅ
4641557	0	3	PIERRE 6452 LIGHT TROLLEY 24 SORT      
4641568	0	3	PIERRE 6453 LIGHT TROLLEY 28 SORT
4641579	0	12	ORTH PAPIRKURV 25 L SORT
4641581	0	10	TARGUS SLIM LAPTOP BÆRETASKE 10.2" BRUN
4641592	0	10	TARGUS NOTEBOOK LOMME 10.2" SORT/TURKIS
4641604	0	3	TARGUS LAPTOP LOMME 12.1" SORT/RØD
4641615	0	3	TARGUS LAPTOP LOMME 15.4" SORT/BLÅ
4641648	0	10	LEITZ PLUS 5237 SLIM BREVBAKKE HVID
4642163	0	5	BROTHER DCP-7060D LAS M/FUNKTION PRT
4642208	0	5	BROTHER MFC-8370DN LAS M/FUNKTION PRT
4642221	0	3	BROTHER DCP-375CWZW1 INK M/FUNKTION PRT
4642232	0	3	KONFTEL 100 KONFERENCE TELEFON
4642254	0	3	NRX EVO 500 BORDTELEFON MED EHS
4642287	0	3	JABRA SP700 HØJTALER TLF BLUETOOTH
4642312	0	3	JABRA BT530 HEADSET BLUETOOTH
4642334	0	5	JABRA GN2400 HEADSET MONO
4642345	0	5	JABRA GN9120 FLEX TRÅDLØST HEADSET INKL 
4642378	0	3	ISOTECH STIKDÅSE 3 UDTAG 1,5M *NO+SE VER
4642403	0	7	PK25 DURABLE 8132 NAVNSKILT M/MAGNET
4644546	3339009	5	CITIZEN CDC 80 ALLROUNDER 8 DIGIT BURGUN
4644876	0	5	CANON 711B TONER 6000S SORT
4644887	4644876	5	CANON 711C TONER 6000S CYAN
4644898	4644876	5	CANON 711M TONER 6'000S MAGENTA
4644901	4644876	5	CANON 711Y TONER 6'000S GUL
4644912	0	5	CANON 716B LASERTONER SORT
4644923	4644912	5	CANON 716C LASERTONER CYAN
4644934	4644912	5	CANON 716M LASERTONER MAGENTA
4644945	4644912	5	CANON 716Y LASERTONER GUL
4645026	0	5	Dell PF030 black toner HC
4645037	0	5	Dell PF029 cyan toner HC
4645048	0	5	Dell RF013 magenta toner HC
4645059	0	5	Dell NF556 yellow toner HC
4646109	0	1	PK20 AQUA D'OR MINERALVAND 0.51L
4646111	4642378	3	ISOTECH STIKDÅSE 3 UDTAG 3M *NO+SE VERSI
4646122	0	1	PK12 AQUA D'OR BLID BRUS 0.5L
4646133	0	3	ISOTECH STIKDÅSE 6 UDTAG 3M *NO+SE VERSI
4646144	4646122	1	PK12 AQUA D'OR BLID BRUS CITRON 0.5L
4646155	4646133	3	ISOTECH STIKDÅSE 6 UDTAG 1,5M *NO+SE VER
4646177	0	3	ISOTECH STIKDÅSE 3 UDTAG 1,5M *DK VERSIO
4646188	4646177	3	ISOTECH AC CA700602 POWER 6 UDTAG DK
4646199	0	3	ISOTECH AC CA700303 POWER 3 M AFBRYDER
4646202	4646199	3	ISOTECH STIKDÅSE 6 UDTAG 1,5M M. AFBRYDE
4646213	0	3	
4646372	0	1	BORDDUG DUNICEL DUNI 125 X 25 M GUL
4646428	4646372	1	BORDDUG DUNICEL DUNI 125 X 25 M RØD
4646439	4646372	1	BORDDUG DUNICEL DUNI 125 X 25 M HVID
4646452	4646372	1	BORDDUG DUNICEL DUNI 125 X 25 M MØRKEGRØ
4646485	4646372	1	BORDDUG DUNICEL DUNI 125 X 25 M BUTTER
4646782	0	1	PK500 DOUWE EGBERTS CREAMER STICKS
4646793	0	1	PK500 DOUWE EGBERTS SUKKER STICKS
4646805	0	1	PK100 ØKOLOGISK KAFFEMÆLK 0.5% 10ML
4646816	0	1	FAIRTRADE ØKOLOGISK MØRK CHOKOLADE 1 KG
4646827	0	1	CAFE NOIR INSTANT KAFFE 300G
4646838	4646827	1	CAFE NOIR INSTANT KAFFE 200G
4646849	0	1	CAFE NOIR FILTERKAFFE 500 GRAM
4646851	0	2	SCOTCH BRITE 625 SVAMP
4646884	0	1	PK3 SCOTCH BRITE SVAMPEKLUD W530
4646895	0	2	MICROKLUDE 32x32CM BLÅ
4646907	4236034	2	TORK 563008 AFFALDSSPAND 50L SORT
4646918	0	2	TORK 557500 DISPENSER T6 HVID
4646931	0	2	TORK 556000 T3 TOILETPAPIR DISPENSER
4646942	0	2	COMFORT PROFESSIONAL SENSITIVE SKYLLEMID
4646953	0	2	SUNLIGHT OPVASKEMIDDEL 750ML
4646964	0	1	VIA PRO KULÖR SENSITIV 8,3 KG
4646975	0	1	VIA VASKEPULVER PROFESSIONAL COLOR SENSI
4646986	0	2	OMO PROFESSIONAL COLOR FLYDENDE 7,5L
4647865	4558732	12	SÆT AF 3 ALBA MESH BREVBAKKER SORT
4649532	0	5	HP CE255A LASER PATRON SORT
4649543	4649532	5	HP CE255X STOR LASERPATRON SORT
4650343	3777947	10	LEITX PLUS JUMBO BREVBAKKE BLÅ
4651687	0	2	KATRIN 90106 DISPENSER CENTERFEED S 
4651745	0	2	KATRIN 90069 DISPENSER GIGANT S 
4651791	0	2	KATRIN 90083 DISPENSER GIGANT L 
4652021	5025602	1	PK20 PICKWICK APPELSIN TE
4652429	4646372	1	BORDDUG DUNICEL DUNI 125 X 25 M BLÅ
4652431	0	1	DUNI 526425 BORDDUG 1.25X10M BUTTERMILK
4652646	0	10	WEDO 2717501 3X LUP M/LED SORT
4652715	0	5	CANON CLI-521GY I/JET PATR GRÅ
4652794	0	3	3M 2720STANDARD BESKYTTELSESBRILLER KLAR
4652806	4652794	3	3M 2722STANDARD BESKYTTELSESBRILLER GUL
4653401	0	10	PENTEL MW85 W/BOARD MARKER RUND SORT
4653412	4653401	10	PENTEL MW85 W/BOARD MARKER RUND BLÅ
4653423	4653401	10	PENTEL MW85 W/BOARD MARKER RUND RØD
4653569	0	12	ALBA PMKIT PARAPLYHOLDER
4653833	0	1	PK24 PICKWICK LEAFS CAPE RED TEA
4653855	0	1	PK24 PICKWICK LEAFS GREEN BLOSSOM TEA
4653957	0	2	PK27 TORK 127520 PREMIUM TOILET PAPIR T6
4654552	0	3	ISOTECH CA231120 HDMI-HDMI KABEL M/M 2M
4654563	0	3	ISOTECH CA301618 USB.2 KABEL A-B 1.8M
4654574	0	3	ISOTECH CA231520 HDMI-DVI KABEL M/M 2M
4654596	0	3	ISOTECH CA311218 USB2 KABEL A-A M/F 1.8M
4654951	3778688	3	VERBATIM MICRO SD CARD HC 8GB CLASS4
4654962	4162869	3	VERBATIM 3,5 EXT. HDD USB 2.0 2TB
4654973	0	3	3M EM550GPL JOYSTICK MUS TRÅDLØS STOR
4654995	0	3	SAMSUNG F2380 23" LCD SCREEN WIDE
4655008	0	3	SAMSUNG P2450H 24" LCD SCREEN WIDE
4655019	0	3	SAMSUNG 2243EW 22" LCD SCREEN WIDE
4655021	0	3	SAMSUNG 2443BW 24" LCD SCREEN WIDE
4655043	4099336	4	MOUSETRAPPER 500414 OFFICE SORT
4655054	0	4	CONTOUR ROLLERMOUSE FREE SORT
4655076	4655054	3	CONTOUR ROLLERMOUSE FREE2 HVID
4655305	0	11	LEITZ 5523 NEXXT FLADHÆFTER SORT
4655316	0	11	LEITZ 5151 NeXXt HÅLSLAG SVART
4655327	4655338	10	LINEX NATURE LINEAL 20 CM
4655338	0	10	LINEX NATURE LINEAL 30 CM
4655349	0	11	MAPED EXPERT SAKS ERGONOMISK 25 CM
4655362	0	11	MAPED EXPERT SAKS T/VENSTRE HÅND 21 CM
4655373	0	10	MAPED ZENOA SAKS ASYMMETRISK 21 CM
4655384	0	10	MAPED ZENOA SAKS SYMMETRISK 17 CM
4655395	0	11	RAPID SP34 HULAPPARAT 4-HUL GRÅ/SORT
4655817	0	5	SAMSUNG CLT-P4092C RAINBOW KIT
4656491	4659081	5	SAMSUNG MLT-D1052L/ELS TONER SORT
4656525	0	4	NOBO INDENDØRS OPSLAGSSKAB M/KORK 6XA4
4656547	4656525	4	NOBO INDENDØRS OPSLAGSSKAB M/KORK 9XA4
4656569	0	6	NOBO INTERNAL METAL GLAZED CASE 6XA4
4656571	4656569	6	NOBO INTERNAL METAL GLAZED CASE 9XA4
4656582	0	6	NOBO INTERNAL SLIDING DOOR METAL 15XA4
4656593	0	6	NOBO EXTERNAL METAL GLAZED CASE 9XA4
4656797	0	11	OLIVETTI ECR 7700 KASSEAPPARAT
4657803	0	8	BALLOGRAF NOTESBOG A5 M/BALLPEN SORT
4657825	4657803	7	BALLOGRAF NOTESBOG A5 M/BALLPEN RØD
4657836	0	7	AGE BAG NOTESBOG A5 LINJ M/LOMMER SORT
4657847	4657836	7	AGE BAG NOTESBOG A5 LINJ M/LOMMER RØD
4657858	4657836	7	AGE BAG NOTESBOG A4 LINJ SORT
4657905	0	9	BANTEX NOTESBOG A4 SPIRAL PP SVANEM. BLÅ
4657916	4657905	9	BANTEX NOTESBOG A4 SPIRAL PP SVANEM. PNK
4657927	0	7	RHODIA MUSEMÅTTEBLOK 19X23CM 30BL 80GR
4657938	0	9	EXABOARD BLOKHOLDER GENBRUGS-PP SORT
4658019	0	14	LEITZ BEBOP BREVORDNER 5 CM RØD
4658021	4658019	14	LEITZ BEBOP BREVORDNER 5 CM BLÅ
4658189	0	14	ESSELTE 6906 RINGORDNER 35MM BLÅ
4658191	4658189	14	ESSELTE RINGORDNER 35MM GRØN
4658203	4658189	14	ESSELTE RINGORDNER 35MM GUL
4658214	4658189	14	ESSELTE RINGORDNER 35MM RØD
4658225	4658189	14	ESSELTE RINGORDNER 35MM SORT
4658602	0	14	PK100 EXACOMPTA 50100E SIGNALLOMME A4
4658681	0	4	LOGITECH MARATHON 705 TRÅDLØS MUS
4658761	0	3	LOGITECH INTERNET 350 K/BOARD QWERTY
4658965	0	9	OXFORD INTERNATIONAL ACTIVE BOOK A5+ RUL
4659081	0	5	SAMSUNG MLT-D1052S TONER ML-1910/1915/25
4661237	0	11	PK2 TRODAT 6/4910 STEMPELPUDE RØD
4661261	0	11	
4661272	0	11	PK2 TRODAT STEMPELPUDE 6/50 SORT
4661283	0	11	PK2 TRODAT STEMPELPUDE 6/56 RØD
4661294	0	11	PK2 TRODAT STEMPELPUDE 6/58 SORT
4661328	0	1	FEJEBEHOLDER MED KOST
4661487	1607823	1	PK100 BKI LUKSUS KAFFE 65G
4661749	120631	6	ASK600 INSTICK TILL NAMNSKYLTAR 67X17MM
4661911	0	15	PK50 ELBA 9000204  ULTIMATE HÆNGEMAP A4
4661922	0	15	PK50 ELBA 9002208 ULTI HÆNGEMAPPE FOLIO
4661933	4661911	15	50 ELBA VerticFile ULTIMATE Suspension F
4661944	4661922	15	PK50 ELBA ULTIMATE HÆNGEMAPPE FOLIO 3CM
4662468	0	3	MCAD USB 2.0 A TO B M/M CABLE 1.80M
4662481	5939303	3	MCAD PATCH CABLE RJ45 FTP CAT5.E 3METERS
4662492	0	3	MCAD USB CABLE A TYPE M/F 2METERS
4662606	2342301	4	3M PF22.0W SKÆRMFILTER WIDESCREEN
4662617	2342301	3	3M PF10.1W SKÆRMFILTER WIDESCREEN
4663382	0	15	BANTEX BREVORDNERE  A4 8CM HVID
4663416	4663382	15	BANTEX BREVORDNERE A4 8CM RØD
4663427	4663382	15	BANTEX BREVORDNERE A4 8CM SORT
4663438	0	15	BANTEX BREVORDNERE A4 5CM HVID
4663449	4663438	15	BANTEX BREVORDNERE A4 5CM RØD
4663451	4663438	15	BANTEX BREVORDNERE A4 5CM SORT
4664363	0	11	CEP FLEXYSTEM HÆNGEMAPPEKABINET GRÅ
4664374	0	12	CEP FLEXYSTEM 3-SKUFFEKABINET GRÅ
4664385	0	12	CEP FLEXYSTEM 6-SKUFFEKABINET GRÅ
4664408	0	12	CEP FLEXYSTEM 11-SKUFFEKABINET GRÅ
4664501	4165483	1	PS50 DUNI 159706 KOP ECOECHO 24CL
4665639	3348901	12	CEP HAPPY BREVBAKKE TRANS. GRØN
4667011	4663382	15	BANTEX 141001 BREVORDN METAL 8CM A4 BLÅ
4667022	4663438	15	BANTEX 141101 BREVORDN METAL 5CM A4 BLÅ
4667077	0	15	PK5 LEITZ 1925 ACTIVE PLUS HÆNGEMAP SORT
4667088	0	15	PK5 LEITZ 1926 ACTIVE HÆNGEMAPPE SORT
4667099	0	15	PK5 LEITZ 6126 ACTIVE PLUS FANE HÆNGEMAP
4667328	4667341	12	KONFERENCEBORD REKTANGULÆR BØG
4667341	0	12	KONFERENCEBORD HALVCIRKEL BØG
4667385	4986753	12	KONFERENCEBORD 80X160CM BØG
4667454	0	12	FRITSTÅENDE SKÆRMVÆG 140X160 BLÅ
4668311	0	12	LEITZ BASKO PAPIRKURV 40L SORT
4668606	0	3	ISOTECH CA301230 USBKABEL TYPE A-B 3M
4668628	4668606	3	ISOTECH 301218 USB2 KABEL TYPE A-B 1,8M
4668639	0	3	ISOTECH CA601150 UTP KABEL CAT 5E 5M
4669096	4641648	10	LEITZ PLUS 5237 SLIM BREVBAKKE SORT
4670535	4176993	1	SAMBA TERMOKANDE 1L TRANSPARENT RØD
4670546	0	1	EMSA VANDKARAFFEL 1 LITER
4671265	0	3	FELLOWES 8030402 LAPTOP GO RISER
4673923	0	4	BAKKERELKHUIZEN DOKUMENTHOLDER A3 AKRYL
4674607	0	1	PK24 PEPSI MAX DÅSER 330ML
4674664	2490131	11	PK10 DAHLE 95532 MAGNET RUND 32MM GUL
4674722	0	10	PK6 STAEDTLER MARS MICRO MINER 1.3MM HB
4674733	0	10	UNI JETSTREAM SPORT SXN-150 ROLLER SORT
4674744	4674733	10	UNI JETSTREAM SPORT SXN-150 ROLLEPEN BLÅ
4674755	4674733	9	UNI JETSTREAM SPORT SXN-150S RETRACT B/P
4675292	0	1	PK100 DUNI 153715 GAFFEL GENBRUG 180MM
4675315	4675292	1	PK100 DUNI 153714 KNIV GENBRUG 180MM
4675337	4675292	1	PK100 DUNI 159715 SKE GENBRUG 160MM
4675667	0	11	NOVUS B8FC FLADHÆFTEMASKINE SORT
4675736	0	11	MAPED LINEAL MED LUPFUNKTION
4675997	0	10	EDDING 8280 UV MARKER
4678235	0	11	TESA 57954 DOBBELTKLÆBENDE TAPE 19MMX33M
4680723	320539	11	TRODAT 5460/L2  DATOSTEMPEL BETALT
4680734	1600501	11	TRODAT PRINTY 4912 STEMPEL SCANNET
4681008	0	11	PK2 TRODAT STEMPELPUDE  6/53 BLÅ
4681009	4681019	10	PK2 TRODAT STEMPELPUDE  6/53 BLÅ
4681019	0	11	PK2 TRODAT STEMPELPUDE 6/53 SORT
4683038	1945193	11	PK2 TRODAT 6/4912 STEMPELPUDE BLÅ
4683049	4565337	9	PK2 TRODAT 6/4913 STEMPELPUDE BLÅ
4685981	0	13	BIOFFICE EARTH-IT VÆGFLIPOVER
4685992	0	13	BIOFFICE EARTH-IT BORDFLIPOVER
4686552	0	6	NEWSTAR C80 PROJEKTOR LOFTOPHÆNG
4687247	4977238	6	CANON X-MARK II BORDREGNER 12 CIFRE HVID
4689528	0	5	PK2 CANON 718VP TONER 2X3400S SORT
4689539	0	5	CANON 718BK LASERTONER SORT
4689541	4689539	5	CANON 718C LASERTONER CYAN
4689552	4689539	5	CANON 718M LASERTONER MAGENTA
4689574	4689539	5	CANON 718Y LASERTONER GUL
4689585	0	5	CANON 723H TONER HY BLK 
4689596	0	5	CANON 723 TONER BLK
4689608	4689596	5	CANON 723 TONER CYAN
4689619	4689596	5	CANON 723 TONER MAGE
4689621	4689596	5	CANON 723 TONER YLLW
4689632	0	5	CANON 720 TONER BLK
4689665	0	4	PK2 SAMSUNG INK-M40V/ELS FAX INK CART SF
4689676	0	4	PK2 SAMSUNG INK-M41V/ELS I/JET SF-370/SF
4689723	0	5	CANON PG-512 INKJET PATRON MP240 SORT
4689734	0	5	CANON CL-513 I/JET PATR MP240 FARVE
4689745	0	5	OKI 43979102 TONER T/B410 SVART
4689756	3809061	9	OXFORD 2935 MY COLOURS A5 NOTESBOG LINJ
4689767	3788535	9	OXFORD OFFICE WOMEN N/BK A5 LINJ 180BL
4693179	3339009	5	CITIZEN CDC 80 ALLROUNDER 8 DIGIT BLK
4693181	2793935	5	CITIZEN CPC 112 BASIC+ CALCULATOR BLK
4693272	0	3	TESA CLEAN AIR FILTER LASER PRT SIZE S
4693283	0	3	TESA CLEAN AIR FILTER LASER PRT SIZE M
4693294	0	3	TESA CLEAN AIR FILTER LASER PRT SIZE L
4698201	0	1	PK12 PRINGLES 40 G SOUR CREAM
4699784	0	2	PK600 VÅDSERVIETTER 70% ALKOHOL
4701384	0	3	LOGITECH MK300 TRÅDLØST TASTATUR
4701418	0	11	PK20 BLADVENDER NR. 2 12,5 MM
4701429	4701418	11	PK20 BLADVENDER NR. 3  15 MM
4701431	4701418	11	PK20 BLADVENDER NR. 4 17,0 MM
4701442	4701418	11	PK20 BLADVENDER NR. 5 19,0 MM
4701453	4701418	11	PK20 BLADVENDER NR. 6 22,0 MM
4703803	4703836	1	PK25 PICKWICK TEA MASTER SELECTION ENGLI
4703836	0	1	PK25 PICKWICK TEA MASTER SELECTION EARL
4703847	4703836	1	PK25 PICKWICK TEA MASTER SELECTION LEMON
4704635	0	4	LOGITECH M500 MUS MED LEDNING
4704692	0	3	LOGITECH M505 TRÅDLØS MUS SORT
4704704	4704692	3	LOGITECH M505 TRÅDLØS MUS SØLV
4704919	0	3	9060-1 TWIN Udtræksbakke - sort
4705525	0	3	ENERGIZER 632628 HITECH LED N/RING LYGTE
4705536	0	3	ENERGIZER 638532 HARDCASE 4AA LYGTE
4706687	0	1	PK20 DUNI 351211 SNAPSEGLAS 3CL
4708274	0	3	VERBATIM STORE N GO MICRO USB 2GB SORT
4708285	4708274	3	VERBATIM STORE N GO MICRO USB 4GB SORT
4708296	4708274	3	VERBATIM STORE N GO MICRO USB 8GB SORT
4708308	4708274	3	VERBATIM STORE N GO MICRO USB 16GB SORT
4709995	0	17	PK80 BANTEX SCHOOL JUMBO PENCIL HB TREKA
4710009	0	17	BANTEX BLYANTSPIDSER TIL TYNDE OG TYKKE 
4710011	0	17	LINEX BB TAVLEVINKELMÅLER 180 GRADER
4710022	0	17	LINEX-BBP PEGEPIND 1 METER MED KROG
4710033	0	16	LINEX PLASTIKPLADE TIL TAVLETILBEHØR
4710157	0	3	HP OFFICE PRO 8500 CB023A W/LESS PRINTER
4710567	0	15	Ringbinder Greppo A4F/30 PP Blue
4710578	4710567	15	Ringbinder Greppo A4F/30 PP Black
4710589	4710567	15	Ringbinder Greppo A4F/30 PP Red
4710591	4710567	15	Ringbinder Greppo A4F/30 PP White
4710603	0	15	Ringbinder Greppo A4F/50 PP Red
4710614	4710603	15	Ringbinder Greppo A4F/50 PP Blue
4710625	4710603	15	Ringbinder Greppo A4F/50 PP White
4710636	4710603	15	Ringbinder Greppo A4F/50 PP  Black
4710647	4641273	14	EXACOMPTA 38995E SAMLEMAPPE 265G RØD
4713179	0	3	SAMSUNG SCX-4825FN M/FUNCTION LASER PRT
4714663	0	17	PK25 LINEX KBM 200 BLØDE BLYANTSGREB
4714674	0	17	LINEX BB 260 TAVLETREKANT 60/90
4714685	0	17	LINEX BBR 100 LINEAL 1 METER PLASTIK
4716647	0	17	ÆSK8 STAEDTLER NORIS VOKSKRIDT ASS FARV
4716669	4716647	17	ÆSK16 STAEDTLER NORIS VOKSKRIDT ASS FARV
